TimeStep,FieldID(0),Value(0)
62,1,2,2,2,4,,5,0,6,0.025
63,1,2,2,2,4,,5,0,6,0.025
64,1,2,2,2,4,,5,0,6,0.025
65,1,2,2,2,4,,5,0,6,0.025
66,1,2,2,2,4,,5,0,6,0.025
67,1,2,2,2,4,,5,0,6,0.025
68,1,2,2,2,4,,5,0,6,0.025
69,1,2,2,2,4,,5,0,6,0.025
70,1,2,2,2,4,,5,0,6,0.025
71,1,2,2,2,4,,5,0,6,0.025
72,1,2,2,2,4,,5,0,6,0.025
73,1,2,2,2,4,,5,0,6,0.025
74,1,2,2,2,4,,5,0,6,0.025
75,1,2,2,2,4,,5,0,6,0.025
76,1,2,2,2,4,,5,0,6,0.025
77,1,2,2,2,4,,5,0,6,0.025
78,1,2,2,2,4,,5,0,6,0.025
79,1,2,2,2,4,,5,0,6,0.025
80,1,2,2,2,4,,5,0,6,0.025
81,1,2,2,2,4,,5,0,6,0.025
82,1,2,2,2,4,,5,0,6,0.025
83,1,2,2,2,4,,5,0,6,0.025
84,1,2,2,2,4,,5,0,6,0.025
85,1,2,2,2,4,,5,0,6,0.025
86,1,2,2,2,4,,5,0,6,0.025
87,1,2,2,2,4,,5,0,6,0.025
88,1,2,2,2,4,,5,0,6,0.025
89,1,2,2,2,4,,5,0,6,0.025
90,1,2,2,2,4,,5,0,6,0.025
91,1,2,2,2,4,,5,0,6,0.025
92,1,2,2,2,4,,5,0,6,0.025
93,1,2,2,2,4,,5,0,6,0.025
94,1,2,2,2,4,,5,0,6,0.025
95,1,2,2,2,4,,5,0,6,0.025
96,1,2,2,2,4,,5,0,6,0.025
97,1,2,2,2,4,,5,0,6,0.025
98,1,2,2,2,4,,5,0,6,0.025
99,1,2,2,2,4,,5,0,6,0.025
100,1,2,2,2,4,,5,0,6,0.025
101,1,2,2,2,4,,5,0,6,0.025
102,1,2,2,2,4,,5,0,6,0.025
103,1,2,2,2,4,,5,0,6,0.025
104,1,2,2,2,4,,5,0,6,0.025
105,1,2,2,2,4,,5,0,6,0.025
106,1,2,2,2,4,,5,0,6,0.025
107,1,2,2,2,4,,5,0,6,0.025
108,1,2,2,2,4,,5,0,6,0.025
109,1,2,2,2,4,,5,0,6,0.025
110,1,2,2,2,4,,5,0,6,0.025
111,1,2,2,2,4,,5,0,6,0.025
112,1,2,2,2,4,,5,0,6,0.025
113,1,2,2,2,4,,5,0,6,0.025
114,1,2,2,2,4,,5,0,6,0.025
115,1,2,2,2,4,,5,0,6,0.025
116,1,2,2,2,4,,5,0,6,0.025
117,1,2,2,2,4,,5,0,6,0.025
118,1,2,2,2,4,,5,0,6,0.025
119,1,2,2,2,4,,5,0,6,0.025
120,1,2,2,2,4,,5,0,6,0.025
121,1,2,2,2,4,,5,0,6,0.025
122,1,2,2,2,4,,5,0,6,0.025
123,1,2,2,2,4,,5,0,6,0.025
124,1,2,2,2,4,,5,0,6,0.025
125,1,2,2,2,4,,5,0,6,0.025
126,1,2,2,2,4,,5,0,6,0.025
127,1,2,2,2,4,,5,0,6,0.025
128,1,2,2,2,4,,5,0,6,0.025
129,1,2,2,2,4,,5,0,6,0.025
130,1,2,2,2,4,,5,0,6,0.025
131,1,2,2,2,4,,5,0,6,0.025
132,1,2,2,2,4,,5,0,6,0.025
133,1,2,2,2,4,,5,0,6,0.025
134,1,2,2,2,4,,5,0,6,0.025
135,1,2,2,2,4,,5,0,6,0.025
136,1,2,2,2,4,,5,0,6,0.025
137,1,2,2,2,4,,5,0,6,0.025
138,1,2,2,2,4,,5,0,6,0.025
139,1,2,2,2,4,,5,0,6,0.025
140,1,2,2,2,4,,5,0,6,0.025
141,1,2,2,2,4,,5,0,6,0.025
142,1,2,2,2,4,,5,0,6,0.025
143,1,2,2,2,4,,5,0,6,0.025
144,1,2,2,2,4,,5,0,6,0.025
145,1,2,2,2,4,,5,0,6,0.025
146,1,2,2,2,4,,5,0,6,0.025
147,1,2,2,2,4,,5,0,6,0.025
148,1,2,2,2,4,,5,0,6,0.025
149,1,2,2,2,4,,5,0,6,0.025
150,1,2,2,2,4,,5,0,6,0.025
151,1,2,2,2,4,,5,0,6,0.025
152,1,2,2,2,4,,5,0,6,0.025
153,1,2,2,2,4,,5,0,6,0.025
154,1,2,2,2,4,,5,0,6,0.025
155,1,2,2,2,4,,5,0,6,0.025
156,1,2,2,2,4,,5,0,6,0.025
157,1,2,2,2,4,,5,0,6,0.025
158,1,2,2,2,4,,5,0,6,0.025
159,1,2,2,2,4,,5,0,6,0.025
160,1,2,2,2,4,,5,0,6,0.025
161,1,2,2,2,4,,5,0,6,0.025
162,1,2,2,2,4,,5,0,6,0.025
163,1,2,2,2,4,,5,0,6,0.025
164,1,2,2,2,4,,5,0,6,0.025
165,1,2,2,2,4,,5,0,6,0.025
166,1,2,2,2,4,,5,0,6,0.025
167,1,2,2,2,4,,5,0,6,0.025
168,1,2,2,2,4,,5,0,6,0.025
169,1,2,2,2,4,,5,0,6,0.025
170,1,2,2,2,4,,5,0,6,0.025
171,1,2,2,2,4,,5,0,6,0.025
172,1,2,2,2,4,,5,0,6,0.025
173,1,2,2,2,4,,5,0,6,0.025
174,1,2,2,2,4,,5,0,6,0.025
175,1,2,2,2,4,,5,0,6,0.025
176,1,2,2,2,4,,5,0,6,0.025
177,1,2,2,2,4,,5,0,6,0.025
178,1,2,2,2,4,,5,0,6,0.025
179,1,2,2,2,4,,5,0,6,0.025
180,1,2,2,2,4,,5,0,6,0.025
181,1,2,2,2,4,,5,0,6,0.025
182,1,2,2,2,4,,5,0,6,0.025
183,1,2,2,2,4,,5,0,6,0.025
184,1,2,2,2,4,,5,0,6,0.025
185,1,2,2,2,4,,5,0,6,0.025
186,1,2,2,2,4,,5,0,6,0.025
187,1,2,2,2,4,,5,0,6,0.025
188,1,2,2,2,4,,5,0,6,0.025
189,1,2,2,2,4,,5,0,6,0.025
190,1,2,2,2,4,,5,0,6,0.025
191,1,2,2,2,4,,5,0,6,0.025
192,1,2,2,2,4,,5,0,6,0.025
193,1,2,2,2,4,,5,0,6,0.025
194,1,2,2,2,4,,5,0,6,0.025
195,1,2,2,2,4,,5,0,6,0.025
196,1,2,2,2,4,,5,0,6,0.025
197,1,2,2,2,4,,5,0,6,0.025
198,1,2,2,2,4,,5,0,6,0.025
199,1,2,2,2,4,,5,0,6,0.025
200,1,2,2,2,4,,5,0,6,0.025
201,1,2,2,2,4,,5,0,6,0.025
202,1,2,2,2,4,,5,0,6,0.025
203,1,2,2,2,4,,5,0,6,0.025
204,1,2,2,2,4,,5,0,6,0.025
205,1,2,2,2,4,,5,0,6,0.025
206,1,2,2,2,4,,5,0,6,0.025
207,1,2,2,2,4,,5,0,6,0.025
208,1,2,2,2,4,,5,0,6,0.025
209,1,2,2,2,4,,5,0,6,0.025
210,1,2,2,2,4,,5,0,6,0.025
211,1,2,2,2,4,,5,0,6,0.025
212,1,2,2,2,4,,5,0,6,0.025
213,1,2,2,2,4,,5,0,6,0.025
214,1,2,2,2,4,,5,0,6,0.025
215,1,2,2,2,4,,5,0,6,0.025
216,1,2,2,2,4,,5,0,6,0.025
217,1,2,2,2,4,,5,0,6,0.025
218,1,2,2,2,4,,5,0,6,0.025
219,1,2,2,2,4,,5,0,6,0.025
220,1,2,2,2,4,,5,0,6,0.025
221,1,2,2,2,4,,5,0,6,0.025
222,1,2,2,2,4,,5,0,6,0.025
223,1,2,2,2,4,,5,0,6,0.025
224,1,2,2,2,4,,5,0,6,0.025
225,1,2,2,2,4,,5,0,6,0.025
226,1,2,2,2,4,,5,0,6,0.025
227,1,2,2,2,4,,5,0,6,0.025
228,1,2,2,2,4,,5,0,6,0.025
229,1,2,2,2,4,,5,0,6,0.025
230,1,2,2,2,4,,5,0,6,0.025
231,1,2,2,2,4,,5,0,6,0.025
232,1,2,2,2,4,,5,0,6,0.025
233,1,2,2,2,4,,5,0,6,0.025
234,1,2,2,2,4,,5,0,6,0.025
235,1,2,2,2,4,,5,0,6,0.025
236,1,2,2,2,4,,5,0,6,0.025
237,1,2,2,2,4,,5,0,6,0.025
238,1,2,2,2,4,,5,0,6,0.025
239,1,2,2,2,4,,5,0,6,0.025
240,1,2,2,2,4,,5,0,6,0.025
241,1,2,2,2,4,,5,0,6,0.025
242,1,2,2,2,4,,5,0,6,0.025
243,1,2,2,2,4,,5,0,6,0.025
244,1,2,2,2,4,,5,0,6,0.025
245,1,2,2,2,4,,5,0,6,0.025
246,1,2,2,2,4,,5,0,6,0.025
247,1,2,2,2,4,,5,0,6,0.025
248,1,2,2,2,4,,5,0,6,0.025
249,1,2,2,2,4,,5,0,6,0.025
250,1,2,2,2,4,,5,0,6,0.025
